id,quantity,creator_id,created_at,updated_at,deleted_at,manufacture_product_id,manufacture_dept_id,task_id,order_id
2917,250.000000,400,2023-02-15 12:31:33+00:00,2023-02-15 12:31:33+00:00,,4067,3,1202,2878
2918,161.000000,400,2023-02-15 12:31:34+00:00,2023-02-15 12:31:34+00:00,,4068,3,1202,2878
2919,250.000000,400,2023-02-15 12:31:53+00:00,2023-02-15 12:31:53+00:00,,4071,3,1205,2878
2920,270.000000,400,2023-02-15 12:33:49+00:00,2023-02-15 12:33:49+00:00,,4073,3,1206,2877
2921,270.000000,400,2023-02-15 12:33:50+00:00,2023-02-15 12:33:50+00:00,,4074,3,1206,2877
2922,391.000000,400,2023-02-15 12:33:50+00:00,2023-02-15 12:33:50+00:00,,4075,3,1206,2877
2923,250.000000,400,2023-02-15 12:33:50+00:00,2023-02-15 12:33:50+00:00,,4076,3,1206,2877
2924,161.000000,400,2023-02-15 12:33:50+00:00,2023-02-15 12:33:50+00:00,,4077,3,1206,2877
2925,250.000000,400,2023-02-15 12:34:08+00:00,2023-02-15 12:34:08+00:00,,4080,3,1209,2877
2926,256.000000,400,2023-02-15 12:36:23+00:00,2023-02-15 12:36:23+00:00,,3932,3,1159,2821
2927,256.000000,400,2023-02-15 12:36:23+00:00,2023-02-15 12:36:23+00:00,,3933,3,1159,2821
2928,270.000000,400,2023-02-15 12:36:23+00:00,2023-02-15 12:36:23+00:00,,3934,3,1159,2821
2929,165.000000,400,2023-02-15 12:36:23+00:00,2023-02-15 12:36:23+00:00,,3935,3,1159,2821
2930,371.000000,400,2023-02-15 12:36:23+00:00,2023-02-15 12:36:23+00:00,,3936,3,1159,2821
2931,280.000000,400,2023-02-15 12:36:24+00:00,2023-02-15 12:36:24+00:00,,3937,3,1159,2821
2932,165.000000,400,2023-02-15 12:36:24+00:00,2023-02-15 12:36:24+00:00,,3938,3,1159,2821
2933,256.000000,400,2023-02-15 12:44:31+00:00,2023-02-15 12:44:31+00:00,,4320,3,1306,2876
2934,290.000000,400,2023-02-15 12:44:31+00:00,2023-02-15 12:44:31+00:00,,4321,3,1306,2876
2935,276.000000,400,2023-02-15 12:44:32+00:00,2023-02-15 12:44:32+00:00,,4322,3,1306,2876
2936,161.000000,400,2023-02-15 12:44:32+00:00,2023-02-15 12:44:32+00:00,,4323,3,1306,2876
2937,391.000000,400,2023-02-15 12:44:32+00:00,2023-02-15 12:44:32+00:00,,4324,3,1306,2876
2938,280.000000,400,2023-02-15 12:44:32+00:00,2023-02-15 12:44:32+00:00,,4325,3,1306,2876
2939,161.000000,400,2023-02-15 12:44:32+00:00,2023-02-15 12:44:32+00:00,,4326,3,1306,2876
2942,250.000000,400,2023-02-15 12:56:55+00:00,2023-02-15 12:56:55+00:00,,4288,3,1293,2872
2943,125.000000,400,2023-02-15 13:53:05+00:00,2023-02-15 13:53:05+00:00,,3989,3,1174,2863
2944,125.000000,400,2023-02-15 13:53:06+00:00,2023-02-15 13:53:06+00:00,,3990,3,1174,2863
2945,125.000000,400,2023-02-15 13:53:06+00:00,2023-02-15 13:53:06+00:00,,3991,3,1174,2863
2946,125.000000,400,2023-02-15 13:53:06+00:00,2023-02-15 13:53:06+00:00,,3992,3,1174,2863
2947,105.000000,400,2023-02-15 13:55:03+00:00,2023-02-15 13:55:03+00:00,,4340,3,1314,2889
2948,106.000000,400,2023-02-15 13:55:04+00:00,2023-02-15 13:55:04+00:00,,4341,3,1314,2889
2949,66.000000,400,2023-02-15 13:55:04+00:00,2023-02-15 13:55:04+00:00,,4342,3,1314,2889
2950,149.000000,400,2023-02-15 13:55:04+00:00,2023-02-15 13:55:04+00:00,,4343,3,1314,2889
2951,110.000000,400,2023-02-15 13:55:04+00:00,2023-02-15 13:55:04+00:00,,4344,3,1314,2889
2952,66.000000,400,2023-02-15 13:55:05+00:00,2023-02-15 13:55:05+00:00,,4345,3,1314,2889
2953,1323.000000,400,2023-02-15 14:15:35+00:00,2023-02-15 14:15:35+00:00,,4238,3,1275,2851
2954,654.000000,400,2023-02-15 14:15:35+00:00,2023-02-15 14:15:35+00:00,,4239,3,1275,2851
2955,785.000000,400,2023-02-15 14:15:36+00:00,2023-02-15 14:15:36+00:00,,4240,3,1275,2851
2956,1765.000000,400,2023-02-15 14:15:36+00:00,2023-02-15 14:15:36+00:00,,4241,3,1275,2851
2957,1270.000000,400,2023-02-15 14:15:36+00:00,2023-02-15 14:15:36+00:00,,4242,3,1275,2851
2958,785.000000,400,2023-02-15 14:15:36+00:00,2023-02-15 14:15:36+00:00,,4243,3,1275,2851
2959,1270.000000,400,2023-02-15 14:16:00+00:00,2023-02-15 14:16:00+00:00,,4244,3,1277,2851
2960,1300.000000,400,2023-02-15 14:16:00+00:00,2023-02-15 14:16:53+00:00,,4245,3,1277,2851
2961,1270.000000,400,2023-02-15 14:17:12+00:00,2023-02-15 14:17:12+00:00,,4246,3,1278,2851
2962,1270.000000,400,2023-02-15 14:17:13+00:00,2023-02-15 14:17:13+00:00,,4247,3,1278,2851
2963,1270.000000,400,2023-02-15 14:17:13+00:00,2023-02-15 14:17:13+00:00,,4248,3,1278,2851
2964,114.000000,400,2023-02-15 14:20:19+00:00,2023-02-15 14:20:19+00:00,,3816,3,1125,2804
2965,110.000000,400,2023-02-15 14:20:19+00:00,2023-02-15 14:20:19+00:00,,3817,3,1125,2804
2966,118.000000,400,2023-02-15 14:20:19+00:00,2023-02-15 14:20:19+00:00,,3818,3,1125,2804
2967,66.000000,400,2023-02-15 14:20:19+00:00,2023-02-15 14:20:19+00:00,,3819,3,1125,2804
2968,149.000000,400,2023-02-15 14:20:20+00:00,2023-02-15 14:20:20+00:00,,3820,3,1125,2804
2969,100.000000,400,2023-02-15 14:20:20+00:00,2023-02-15 14:20:20+00:00,,3821,3,1125,2804
2970,66.000000,400,2023-02-15 14:20:20+00:00,2023-02-15 14:20:20+00:00,,3822,3,1125,2804
2971,165.000000,400,2023-02-15 14:21:39+00:00,2023-02-15 14:21:39+00:00,,4052,3,1198,2831
2972,100.000000,400,2023-02-15 14:21:39+00:00,2023-02-15 14:21:39+00:00,,4053,3,1198,2831
2973,224.000000,400,2023-02-15 14:21:39+00:00,2023-02-15 14:21:39+00:00,,4054,3,1198,2831
2974,151.000000,400,2023-02-15 14:21:40+00:00,2023-02-15 14:21:40+00:00,,4055,3,1198,2831
2975,100.000000,400,2023-02-15 14:21:40+00:00,2023-02-15 14:21:40+00:00,,4056,3,1198,2831
2976,207.000000,400,2023-02-15 14:22:48+00:00,2023-02-15 14:22:48+00:00,,4035,3,1190,2830
2977,290.000000,400,2023-02-15 14:22:49+00:00,2023-02-15 14:22:49+00:00,,4036,3,1190,2830
2978,201.000000,400,2023-02-15 14:22:49+00:00,2023-02-15 14:22:49+00:00,,4037,3,1190,2830
2979,129.000000,400,2023-02-15 14:22:49+00:00,2023-02-15 14:22:49+00:00,,4038,3,1190,2830
2980,151.000000,400,2023-02-15 14:23:30+00:00,2023-02-15 14:23:30+00:00,,4060,3,1201,2831
2981,151.000000,400,2023-02-15 14:23:30+00:00,2023-02-15 14:23:30+00:00,,4061,3,1201,2831
2982,210.000000,400,2023-02-16 10:01:06+00:00,2023-02-16 10:01:06+00:00,,4165,3,1244,2843
2983,205.000000,400,2023-02-16 10:01:06+00:00,2023-02-16 10:01:06+00:00,,4166,3,1244,2843
2984,260.000000,400,2023-02-16 10:01:06+00:00,2023-02-16 10:01:06+00:00,,4167,3,1244,2843
2985,128.000000,400,2023-02-16 10:01:06+00:00,2023-02-16 10:01:06+00:00,,4168,3,1244,2843
2986,210.000000,400,2023-02-16 10:01:07+00:00,2023-02-16 10:01:07+00:00,,4169,3,1244,2843
2987,128.000000,400,2023-02-16 10:01:07+00:00,2023-02-16 10:01:07+00:00,,4170,3,1244,2843
2988,143.000000,400,2023-02-16 10:03:00+00:00,2023-02-16 10:03:00+00:00,,5100,3,1532,2994
2989,110.000000,400,2023-02-16 10:03:00+00:00,2023-02-16 10:03:00+00:00,,5101,3,1532,2994
2990,108.000000,400,2023-02-16 10:03:00+00:00,2023-02-16 10:03:00+00:00,,5102,3,1532,2994
2991,66.000000,400,2023-02-16 10:03:01+00:00,2023-02-16 10:03:01+00:00,,5103,3,1532,2994
2992,161.000000,400,2023-02-16 10:03:01+00:00,2023-02-16 10:03:01+00:00,,5104,3,1532,2994
2993,30.000000,400,2023-02-16 10:03:01+00:00,2023-02-16 10:03:01+00:00,,5105,3,1532,2994
2994,100.000000,400,2023-02-16 10:03:01+00:00,2023-02-16 10:03:01+00:00,,5106,3,1532,2994
2995,66.000000,400,2023-02-16 10:03:01+00:00,2023-02-16 10:03:01+00:00,,5107,3,1532,2994
2996,266.000000,400,2023-02-16 10:04:14+00:00,2023-02-16 10:04:14+00:00,,4300,3,1298,2874
2997,269.000000,400,2023-02-16 10:04:14+00:00,2023-02-16 10:04:14+00:00,,4301,3,1298,2874
2998,256.000000,400,2023-02-16 10:04:15+00:00,2023-02-16 10:04:15+00:00,,4302,3,1298,2874
2999,161.000000,400,2023-02-16 10:04:15+00:00,2023-02-16 10:04:15+00:00,,4303,3,1298,2874
3000,391.000000,400,2023-02-16 10:04:15+00:00,2023-02-16 10:04:15+00:00,,4304,3,1298,2874
3001,300.000000,400,2023-02-16 10:04:16+00:00,2023-02-16 10:04:16+00:00,,4305,3,1298,2874
3002,250.000000,400,2023-02-16 10:04:16+00:00,2023-02-16 10:04:16+00:00,,4306,3,1298,2874
3003,131.000000,400,2023-02-16 10:05:55+00:00,2023-02-16 10:05:55+00:00,,4448,3,1347,2896
3004,128.000000,400,2023-02-16 10:05:56+00:00,2023-02-16 10:05:56+00:00,,4449,3,1347,2896
3005,110.000000,400,2023-02-16 10:05:56+00:00,2023-02-16 10:05:56+00:00,,4450,3,1347,2896
3006,125.000000,400,2023-02-16 10:05:56+00:00,2023-02-16 10:05:56+00:00,,4451,3,1347,2896
3007,73.000000,400,2023-02-16 10:05:56+00:00,2023-02-16 10:05:56+00:00,,4452,3,1347,2896
3008,163.000000,400,2023-02-16 10:05:57+00:00,2023-02-16 10:05:57+00:00,,4453,3,1347,2896
3009,140.000000,400,2023-02-16 10:05:57+00:00,2023-02-16 10:05:57+00:00,,4454,3,1347,2896
3010,73.000000,400,2023-02-16 10:05:57+00:00,2023-02-16 10:05:57+00:00,,4455,3,1347,2896
3011,220.000000,400,2023-02-16 10:07:03+00:00,2023-02-16 10:07:03+00:00,,4140,3,1233,2846
3012,208.000000,400,2023-02-16 10:07:03+00:00,2023-02-16 10:07:03+00:00,,4141,3,1233,2846
3013,128.000000,400,2023-02-16 10:07:03+00:00,2023-02-16 10:07:03+00:00,,4142,3,1233,2846
3014,200.000000,400,2023-02-16 10:07:04+00:00,2023-02-16 10:07:04+00:00,,4143,3,1233,2846
3015,128.000000,400,2023-02-16 10:07:04+00:00,2023-02-16 10:07:04+00:00,,4144,3,1233,2846
3016,284.000000,400,2023-02-16 12:16:59+00:00,2023-02-16 12:16:59+00:00,,4290,3,1294,2873
3017,266.000000,400,2023-02-16 12:16:59+00:00,2023-02-16 12:16:59+00:00,,4291,3,1294,2873
3018,258.000000,400,2023-02-16 12:16:59+00:00,2023-02-16 12:16:59+00:00,,4292,3,1294,2873
3019,161.000000,400,2023-02-16 12:16:59+00:00,2023-02-16 12:16:59+00:00,,4293,3,1294,2873
3020,391.000000,400,2023-02-16 12:17:00+00:00,2023-02-16 12:17:00+00:00,,4294,3,1294,2873
3021,161.000000,400,2023-02-16 12:17:00+00:00,2023-02-16 12:17:00+00:00,,4295,3,1294,2873
3022,260.000000,400,2023-02-16 12:17:00+00:00,2023-02-16 12:17:00+00:00,,4296,3,1294,2873
3023,116.000000,400,2023-02-16 12:18:55+00:00,2023-02-16 12:18:55+00:00,,5114,3,1536,2995
3024,109.000000,400,2023-02-16 12:18:55+00:00,2023-02-16 12:18:55+00:00,,5115,3,1536,2995
3025,66.000000,400,2023-02-16 12:18:56+00:00,2023-02-16 12:18:56+00:00,,5116,3,1536,2995
3026,149.000000,400,2023-02-16 12:18:56+00:00,2023-02-16 12:18:56+00:00,,5117,3,1536,2995
3027,100.000000,400,2023-02-16 12:18:56+00:00,2023-02-16 12:18:56+00:00,,5118,3,1536,2995
3028,66.000000,400,2023-02-16 12:18:56+00:00,2023-02-16 12:18:56+00:00,,5119,3,1536,2995
3029,145.000000,400,2023-02-16 12:20:02+00:00,2023-02-16 12:20:02+00:00,,4048,3,1196,2829
3030,201.000000,400,2023-02-16 12:21:55+00:00,2023-02-16 12:21:55+00:00,,4041,3,1193,2830
3031,201.000000,400,2023-02-16 12:21:55+00:00,2023-02-16 12:21:55+00:00,,4042,3,1193,2830
3032,398.000000,400,2023-02-17 12:17:31+00:00,2023-02-17 12:17:31+00:00,,4876,3,1464,2686
3033,390.000000,400,2023-02-17 12:17:32+00:00,2023-02-17 12:17:32+00:00,,4877,3,1464,2686
3034,403.000000,400,2023-02-17 12:17:32+00:00,2023-02-17 12:17:32+00:00,,4878,3,1464,2686
3035,386.000000,400,2023-02-17 12:17:32+00:00,2023-02-17 12:17:32+00:00,,4879,3,1464,2686
3036,395.000000,400,2023-02-17 12:17:32+00:00,2023-02-17 12:17:32+00:00,,4880,3,1464,2686
3037,71.000000,400,2023-02-17 12:17:33+00:00,2023-02-17 12:17:33+00:00,,4881,3,1464,2686
