code,name,qrcode,description,quantity,creator_id,created_at,updated_at,deleted_at,color,size,po,tolerance,loss_percentage,price,started_at,completed_at,order_id,customer_id,product_pattern_id,supplier_delivery_id,tax_id,payment_method_id,currency_id,debit_detail_id,is_complete,vnd_exchange_rate,vnd_exchange
TTD-220706-GF3922-Style 14 (2021),TTD-220706-GF3922,1666975195DH949,,300.000000,346,2022-07-07 14:03:54+00:00,2022-10-28 23:39:55+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,949,7,46.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 15 (2021),TTD-220706-GF3922,1666975195DH950,,300.000000,346,2022-07-07 14:04:34+00:00,2022-10-28 23:39:55+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,950,7,47.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 19 (2019),TTD-220706-GF3922,1666975195DH951,,300.000000,346,2022-07-07 14:05:11+00:00,2022-10-28 23:39:55+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,951,7,29.0,,,2.0,2,,1,22800.0,0.0
JP-220707-KATALLER BUCKET,JP-220707-KATALLER BUCKET,1666975195DH952,,145.000000,240,2022-07-07 14:05:45+00:00,2022-10-28 23:39:56+00:00,,,,,145.000000,0.000000,0E-10,2022-07-07,2022-08-23,952,3,126.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 11 (2019),TTD-220706-GF3922,1666975196DH953,,300.000000,346,2022-07-07 14:05:57+00:00,2022-10-28 23:39:56+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,953,7,21.0,,,2.0,2,,1,22800.0,0.0
JP-220707-KATALLER MESH ADULT,JP-220707-KATALLER MESH ADULT,1666975196DH954,,145.000000,240,2022-07-07 14:06:09+00:00,2022-10-28 23:39:56+00:00,,,,,145.000000,0.000000,0E-10,2022-07-07,2022-08-23,954,3,118.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 3 (2020),TTD-220706-GF3922,1666975196DH955,,300.000000,346,2022-07-07 14:06:33+00:00,2022-10-28 23:39:56+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,955,7,32.0,,,2.0,2,,1,22800.0,0.0
JP-220707-KATALLER MESH KIDS,JP-220707-KATALLER MESH KIDS,1666975196DH956,,145.000000,240,2022-07-07 14:06:35+00:00,2022-10-28 23:39:56+00:00,,,,,145.000000,0.000000,0E-10,2022-07-07,2022-08-23,956,3,186.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 7 (2021),TTD-220706-GF3922,1666975196DH957,,300.000000,346,2022-07-07 14:07:36+00:00,2022-10-28 23:39:56+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,957,7,41.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 9 (2021),TTD-220706-GF3922,1666975196DH958,,300.000000,346,2022-07-07 14:08:03+00:00,2022-10-28 23:39:56+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,958,7,42.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 10 (2021),TTD-220706-GF3922,1666975196DH959,,300.000000,346,2022-07-07 14:08:51+00:00,2022-10-28 23:39:57+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,959,7,43.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 13 (2021),TTD-220706-GF3922,1666975197DH960,,300.000000,346,2022-07-07 14:09:22+00:00,2022-10-28 23:39:57+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,960,7,45.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 8 (2019),TTD-220706-GF3922,1666975197DH961,,300.000000,346,2022-07-07 14:11:09+00:00,2022-10-28 23:39:57+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,961,7,18.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 17 (2019),TTD-220706-GF3922,1666975197DH962,,300.000000,346,2022-07-07 14:11:46+00:00,2022-10-28 23:39:57+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,962,7,27.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 9 (2019),TTD-220706-GF3922,1666975197DH963,,300.000000,346,2022-07-07 14:12:23+00:00,2022-10-28 23:39:57+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,963,7,19.0,,,2.0,2,,1,22800.0,0.0
TTD-220706-GF3922-Style 11 (2020),TTD-220706-GF3922,1666975197DH964,,300.000000,346,2022-07-07 14:13:11+00:00,2022-10-28 23:39:57+00:00,,,,,300.000000,0.000000,0E-10,2022-07-07,2022-09-05,964,7,38.0,,,2.0,2,,1,22800.0,0.0
TTD-220705-PASSION BLACK,TTD-220705-PASSION,1666975197DH915,,251.000000,346,2022-07-07 14:24:28+00:00,2022-10-28 23:39:57+00:00,,,,,251.000000,0.000000,0E-10,2022-07-07,2022-08-23,915,23,128.0,,,,2,,1,22800.0,0.0
ROV-220705-YS-ACTIVITY,ROV-220705-YS-ACTIVITY,1666975197DH917,,506.000000,240,2022-07-07 14:25:19+00:00,2022-10-28 23:39:57+00:00,,,,,506.000000,0.000000,0E-10,2022-07-07,2022-08-31,917,12,137.0,,,2.0,2,,1,22800.0,0.0
ROV-220705-YS-BEAR OVERLOOK,ROV-220705-YS-BEAR OVERLOOK,1666975197DH919,,506.000000,240,2022-07-07 14:25:46+00:00,2022-10-28 23:39:58+00:00,,,,,506.000000,0.000000,0E-10,2022-07-07,2022-08-31,919,12,141.0,,,2.0,2,,1,22800.0,0.0
ROV-220705-YS-INFO NAVY,ROV-220705-YS-INFO NAVY,1666975198DH920,,606.000000,240,2022-07-07 14:26:12+00:00,2022-10-28 23:39:58+00:00,,,,,606.000000,0.000000,0E-10,2022-07-07,2022-08-31,920,12,134.0,,,2.0,2,,1,22800.0,0.0
ROV-220705-YS-SOUTHWEST FALL,ROV-220705-YS-SOUTHWEST FALL,1666975198DH924,,256.000000,240,2022-07-07 14:27:04+00:00,2022-10-28 23:39:58+00:00,,,,,256.000000,0.000000,0E-10,2022-07-07,2022-08-31,924,12,137.0,,,2.0,2,,1,22800.0,0.0
ROV-220705-YS-TRIANGLE HD BLACK,ROV-220705-YS-TRIANGLE HD BLACK,1666975198DH921,,606.000000,240,2022-07-07 14:27:27+00:00,2022-10-28 23:39:58+00:00,,,,,606.000000,0.000000,0E-10,2022-07-07,2022-08-31,921,12,134.0,,,2.0,2,,1,22800.0,0.0
ROV-220705-YS-TRIANGLE HD GREY,ROV-220705-YS-TRIANGLE HD GREY,1666975198DH922,,606.000000,240,2022-07-07 14:27:51+00:00,2022-10-28 23:39:58+00:00,,,,,606.000000,0.000000,0E-10,2022-07-07,2022-08-31,922,12,134.0,,,2.0,2,,1,22800.0,0.0
ROV-220705-YS-VALLEY FLOOR,ROV-220705-YS-VALLEY FLOOR,1666975198DH925,,306.000000,240,2022-07-07 14:28:17+00:00,2022-10-28 23:39:58+00:00,,,,,306.000000,0.000000,0E-10,2022-07-07,2022-08-31,925,12,137.0,,,2.0,2,,1,22800.0,0.0
ROV-220705-YS-VALLEY VIEW,ROV-220705-YS-VALLEY VIEW,1666975198DH926,,506.000000,240,2022-07-07 14:28:42+00:00,2022-10-28 23:39:58+00:00,,,,,506.000000,0.000000,0E-10,2022-07-07,2022-08-31,926,12,137.0,,,2.0,2,,1,22800.0,0.0
ROV-220705-YS-VINTAGE BILLBOARD,ROV-220705-YS-VINTAGE BILLBOARD,1666975198DH927,,506.000000,240,2022-07-07 14:28:56+00:00,2022-10-28 23:39:59+00:00,,,,,506.000000,0.000000,0E-10,2022-07-07,2022-08-31,927,12,135.0,,,2.0,2,,1,22800.0,0.0
ROV-220705-YS-BACKPACK,ROV-220705-YS-BACKPACK,1666975199DH918,,506.000000,240,2022-07-07 14:29:19+00:00,2022-10-28 23:39:59+00:00,,,,,506.000000,0.000000,0E-10,2022-07-07,2022-08-31,918,12,137.0,,,2.0,2,,1,22800.0,0.0
TTD-220705-PASSION WHITE,TTD-220705-PASSION,1666975199DH914,,251.000000,346,2022-07-07 14:40:13+00:00,2022-10-28 23:39:59+00:00,,,,,251.000000,0.000000,0E-10,2022-07-07,2022-08-23,914,23,128.0,,,2.0,2,,1,22800.0,0.0
TTDSTU-220602-SG570-Navy Blue-Desert Mountain,TTDSTU-220602-SG570-Navy Blue-Desert Mountain,1666975199DH909,,150.000000,234,2022-07-07 14:44:44+00:00,2022-10-28 23:39:59+00:00,,,,,150.000000,0.000000,0E-10,2022-07-07,2022-07-07,909,8,334.0,,,,2,,1,22800.0,0.0
TTDSTU-220602-SG570-Rose-Desert Mountain,TTDSTU-220602-SG570-Rose-Desert Mountain,1666975199DH912,,50.000000,234,2022-07-07 14:45:29+00:00,2022-10-28 23:39:59+00:00,,,,,50.000000,0.000000,0E-10,2022-07-07,2022-07-07,912,8,336.0,,,,2,,1,22800.0,0.0
JP-220616-TITLE HOLDER,JP-220616-TITLE HOLDER,1666975199DH966,,501.000000,240,2022-07-07 16:34:05+00:00,2022-10-28 23:39:59+00:00,,,,,501.000000,0.000000,0E-10,2022-07-07,2022-08-23,966,3,118.0,,,2.0,2,,1,22800.0,0.0
JP-220707-JAPAN CUP 2022,JP-220707-JAPAN CUP 2022,1666975199DH965,,102.000000,240,2022-07-08 09:26:39+00:00,2022-10-28 23:40:00+00:00,,,,,102.000000,0.000000,0E-10,2022-07-08,2022-08-23,965,3,118.0,,,2.0,2,,1,22800.0,0.0
JP-220708-SUMITOMO NEW,JP-220708-SUMITOMO NEW,1666975200DH967,,1001.000000,240,2022-07-08 09:59:16+00:00,2022-10-28 23:40:00+00:00,,,,,1001.000000,0.000000,0E-10,2022-07-08,2022-08-23,967,3,118.0,,,2.0,2,,1,22800.0,0.0
HM-220706-WEBER WERKEHOLICS BUCKET,HM-220706-WEBER WERKEHOLICS BUCKET,1666975200DH968,,100.000000,240,2022-07-08 10:08:20+00:00,2022-10-28 23:40:00+00:00,,,,,100.000000,0.000000,0E-10,2022-07-08,2022-08-19,968,1,256.0,,,2.0,2,,1,22800.0,0.0
TTDKTY-220707-ST570-Black-Blank,TTDKTY-220707-ST570-Black-Blank,1666975200DH969,,300.000000,234,2022-07-08 13:56:33+00:00,2022-10-28 23:40:00+00:00,,,,,300.000000,0.000000,0E-10,2022-07-08,2022-08-04,969,8,323.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-ST570-Navy Blue-Blank,TTDKTY-220707-ST570-Navy Blue-Blank,1666975200DH970,,300.000000,234,2022-07-08 14:03:03+00:00,2022-10-28 23:40:00+00:00,,,,,300.000000,0.000000,0E-10,2022-07-08,2022-08-04,970,8,334.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-ST570-White-Blank,TTDKTY-220707-ST570-White-Blank,1666975200DH971,,500.000000,234,2022-07-08 14:05:44+00:00,2022-10-28 23:40:00+00:00,,,,,500.000000,0.000000,0E-10,2022-07-08,2022-08-04,971,8,339.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-ST570-Fandango Pink-Blank,TTDKTY-220707-ST570-Fandango Pink-Blank,1666975200DH972,,500.000000,234,2022-07-08 14:07:42+00:00,2022-10-28 23:40:01+00:00,,,,,500.000000,0.000000,0E-10,2022-07-08,2022-08-04,972,8,332.0,,,,2,,1,22800.0,0.0
JP-220708-CONAN NAVY SCARLET,JP-220708-CONAN NAVY SCARLET,1666975201DH973,,151.000000,240,2022-07-08 15:24:29+00:00,2022-10-28 23:40:01+00:00,,,,,151.000000,0.000000,0E-10,2022-07-08,2022-08-23,973,3,122.0,,,2.0,2,,1,22800.0,0.0
JP-220708-CONAN GREY BLACK,JP-220708-CONAN GREY BLACK,1666975201DH974,,151.000000,240,2022-07-08 15:24:49+00:00,2022-10-28 23:40:01+00:00,,,,,151.000000,0.000000,0E-10,2022-07-08,2022-08-23,974,3,122.0,,,2.0,2,,1,22800.0,0.0
BF-220708-MOM FLEXCAP THIRTEEN OUTLINE SR,BF-220708-MOM FLEXCAP THIRTEEN OUTLINE SR,1666975201DH975,,500.000000,240,2022-07-09 08:39:09+00:00,2022-10-28 23:40:01+00:00,,,,,500.000000,0.000000,0E-10,2022-07-09,2022-08-17,975,5,484.0,,,2.0,2,,1,22800.0,0.0
BF-220708-MOM FLEXFIT BLACK RED 13,BF-220708-MOM FLEXFIT BLACK RED 13,1666975201DH976,,300.000000,240,2022-07-09 08:39:48+00:00,2022-10-28 23:40:01+00:00,,,,,300.000000,0.000000,0E-10,2022-07-09,2022-08-17,976,5,485.0,,,2.0,2,,1,22800.0,0.0
JP-220607-UTOKYO BLACK,JP-220607-UTOKYO BLACK,1666975201DH977,,101.000000,240,2022-07-11 09:24:14+00:00,2022-10-28 23:40:01+00:00,,,,,101.000000,0.000000,0E-10,2022-07-11,2022-08-23,977,3,118.0,,,2.0,2,,1,22800.0,0.0
JP-220607-UTOKYO WHITE,JP-220607-UTOKYO WHITE,1666975201DH978,,101.000000,240,2022-07-11 09:24:32+00:00,2022-10-28 23:40:01+00:00,,,,,101.000000,0.000000,0E-10,2022-07-11,2022-08-23,978,3,118.0,,,2.0,2,,1,22800.0,0.0
JP-220518-OHITOYO,JP-220518-OHITOYO,1666975201DH980,,145.000000,240,2022-07-11 10:14:31+00:00,2022-10-28 23:40:02+00:00,,,,,145.000000,0.000000,0E-10,2022-07-11,2022-08-23,980,3,118.0,,,2.0,2,,1,22800.0,0.0
JP-220518-WHIRLPOOL_v1,JP-220518-WHIRLPOOL_v1,1666975202DH979,,145.000000,240,2022-07-11 10:17:03+00:00,2022-10-28 23:40:02+00:00,,,,,145.000000,0.000000,0E-10,2022-07-11,2022-08-23,979,3,118.0,,,2.0,2,,1,22800.0,0.0
DYC-AU-220704-Mycladders,DYC-AU-220704-Mycladders,1666975202DH981,,100.000000,234,2022-07-11 10:31:57+00:00,2022-10-28 23:40:02+00:00,,,,,100.000000,0.000000,0E-10,2022-07-11,2022-08-11,981,75,94.0,,,,2,,1,22800.0,0.0
DYC-CH1-220706-Hydra Island-Kids,DYC-CH1-220706-Hydra Island-Kids,1666975202DH983,<p>Quay k&eacute;t 04 đường</p>,15.000000,234,2022-07-11 11:17:20+00:00,2022-10-28 23:40:02+00:00,,,,,15.000000,0.000000,0E-10,2022-07-11,2022-08-11,983,74,488.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VS520-White-Slide,TTDKTY-220707-VS520-White-Slide,1666975202DH991,,600.000000,234,2022-07-11 13:03:44+00:00,2022-10-28 23:40:02+00:00,,,,,600.000000,0.000000,0E-10,2022-07-11,2022-08-12,991,8,379.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VS520-Black-Slide,TTDKTY-220707-VS520-Black-Slide,1666975202DH992,,500.000000,234,2022-07-11 13:04:57+00:00,2022-10-28 23:40:02+00:00,,,,,500.000000,0.000000,0E-10,2022-07-11,2022-08-12,992,8,379.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VS520-Blue-Slide,TTDKTY-220707-VS520-Blue-Slide,1666975202DH993,,600.000000,234,2022-07-11 13:05:31+00:00,2022-10-28 23:40:02+00:00,,,,,600.000000,0.000000,0E-10,2022-07-11,2022-08-12,993,8,379.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VS520-Navy Blue-Slide,TTDKTY-220707-VS520-Navy Blue-Slide,1666975202DH994,,500.000000,234,2022-07-11 13:06:08+00:00,2022-10-28 23:40:02+00:00,,,,,500.000000,0.000000,0E-10,2022-07-11,2022-08-12,994,8,379.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VS520-Fandango Pink-Slide,TTDKTY-220707-VS520-Fandango Pink-Slide,1666975202DH995,,300.000000,234,2022-07-11 13:06:45+00:00,2022-10-28 23:40:03+00:00,,,,,300.000000,0.000000,0E-10,2022-07-11,2022-08-12,995,8,379.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VS520-Purple-Slide,TTDKTY-220707-VS520-Purple-Slide,1666975203DH996,,300.000000,234,2022-07-11 13:07:19+00:00,2022-10-28 23:40:03+00:00,,,,,300.000000,0.000000,0E-10,2022-07-11,2022-08-12,996,8,379.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VS520-Khaki-Slide,TTDKTY-220707-VS520-Khaki-Slide,1666975203DH997,,300.000000,234,2022-07-11 13:08:00+00:00,2022-10-28 23:40:03+00:00,,,,,300.000000,0.000000,0E-10,2022-07-11,2022-08-12,997,8,379.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VV520-White-Velcro,TTDKTY-220707-VV520-White-Velcro,1666975203DH1001,,600.000000,234,2022-07-11 13:35:11+00:00,2022-10-28 23:40:03+00:00,,,,,600.000000,0.000000,0E-10,2022-07-11,2022-08-12,1001,8,372.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VV520-Navy Blue-Velcro,TTDKTY-220707-VV520-Navy Blue-Velcro,1666975203DH1002,,500.000000,234,2022-07-11 13:35:43+00:00,2022-10-28 23:40:03+00:00,,,,,500.000000,0.000000,0E-10,2022-07-11,2022-08-12,1002,8,372.0,,,,2,,1,22800.0,0.0
TTDKTY-220707-VV520-Fandango Pink-Velcro,TTDKTY-220707-VV520-Fandango Pink-Velcro,1666975203DH1003,,300.000000,234,2022-07-11 13:36:10+00:00,2022-10-28 23:40:03+00:00,,,,,300.000000,0.000000,0E-10,2022-07-11,2022-08-12,1003,8,372.0,,,,2,,1,22800.0,0.0
JP-220614-UR SNAPBACK ADULT_v1,JP-220614-UR SNAPBACK ADULT_v1,1666975203DH1004,,145.000000,240,2022-07-11 16:36:02+00:00,2022-10-28 23:40:03+00:00,,,,,145.000000,0.000000,0E-10,2022-07-11,2022-08-23,1004,3,122.0,,,2.0,2,,1,22800.0,0.0
JP-220614-UR BASEBALL ADULT_v1,JP-220614-UR BASEBALL ADULT_v1,1666975203DH1005,,145.000000,240,2022-07-11 16:36:55+00:00,2022-10-28 23:40:03+00:00,,,,,145.000000,0.000000,0E-10,2022-07-11,2022-08-23,1005,3,119.0,,,2.0,2,,1,22800.0,0.0
JP-220614-UR SNAPBACK KIDS_v1,JP-220614-UR SNAPBACK KIDS_v1,1666975203DH1006,,73.000000,240,2022-07-11 16:38:57+00:00,2022-10-28 23:40:04+00:00,,,,,73.000000,0.000000,0E-10,2022-07-11,2022-08-23,1006,3,171.0,,,2.0,2,,1,22800.0,0.0
BF-220711-FCS WASA,BF-220711-FCS WASA,1666975204DH1007,,201.000000,240,2022-07-11 17:01:20+00:00,2022-10-28 23:40:04+00:00,,,,,201.000000,0.000000,0E-10,2022-07-11,2022-08-20,1007,5,484.0,,,2.0,2,,1,22800.0,0.0
R2B-105-AC2204704 BRINGHEN,R2B-105-AC2204704 BRINGHEN,1666975204DH1008,,100.000000,240,2022-07-12 09:08:35+00:00,2022-10-28 23:40:04+00:00,,,,,100.000000,0.000000,0E-10,2022-07-12,2022-08-26,1008,15,127.0,,,2.0,2,,1,22800.0,0.0
JP-220602-DOMDOM BUCKET BEIGE,JP-220602-DOMDOM BUCKET BEIGE,1666975204DH1010,,101.000000,240,2022-07-12 09:10:11+00:00,2022-10-28 23:40:04+00:00,,,,,101.000000,0.000000,0E-10,2022-07-12,2022-08-23,1010,3,126.0,,,2.0,2,,1,22800.0,0.0
JP-220602-DOMDOM BUCKET OLIVE,JP-220602-DOMDOM BUCKET OLIVE,1666975204DH1011,,101.000000,240,2022-07-12 09:10:26+00:00,2022-10-28 23:40:04+00:00,,,,,101.000000,0.000000,0E-10,2022-07-12,2022-08-23,1011,3,126.0,,,2.0,2,,1,22800.0,0.0
HM-220711-CENTURION,HM-220711-CENTURION,1666975204DH1012,,100.000000,240,2022-07-12 09:10:56+00:00,2022-10-28 23:40:04+00:00,,,,,100.000000,0.000000,0E-10,2022-07-12,2022-08-25,1012,1,168.0,,,2.0,2,,1,22800.0,0.0
JP-220712-MUGEN TRUCKER 2022,JP-220712-MUGEN TRUCKER 2022,1666975204DH1013,,150.000000,240,2022-07-12 09:11:31+00:00,2022-10-28 23:40:04+00:00,,,,,150.000000,0.000000,0E-10,2022-07-12,2022-09-09,1013,3,120.0,,,2.0,2,,1,22800.0,0.0
JOK-14-RAID TUNISIE,JOK-14-RAID TUNISIE,1666975204DH1009,,52.000000,240,2022-07-12 09:11:49+00:00,2022-10-28 23:40:04+00:00,,,,,52.000000,0.000000,0E-10,2022-07-12,2022-08-20,1009,22,128.0,,,2.0,2,,1,22800.0,0.0
AD-220525-REDFILLS RS PRINT,AD-220525-REDFILLS RS PRINT,1666975204DH1014,,300.000000,346,2022-07-12 10:29:25+00:00,2022-10-28 23:40:04+00:00,,,,,300.000000,0.000000,0E-10,2022-07-12,2022-08-22,1014,2,412.0,,,2.0,2,,1,22800.0,0.0
AD-220525-REDFILLS RS PRINT 2,AD-220525-REDFILLS RS PRINT 2,1666975204DH1015,,300.000000,346,2022-07-12 10:29:58+00:00,2022-10-28 23:40:05+00:00,,,,,300.000000,0.000000,0E-10,2022-07-12,2022-08-22,1015,2,412.0,,,2.0,2,,1,22800.0,0.0
AD-220709-REDFILLS IRIDESCENT,AD-220709-REDFILLS IRIDESCENT,1666975205DH1017,,200.000000,346,2022-07-12 10:38:04+00:00,2022-10-28 23:40:05+00:00,,,,,200.000000,0.000000,0E-10,2022-07-12,2022-08-22,1017,2,412.0,,,2.0,2,,1,22800.0,0.0
AD-220709-REDFILLS SPIDER,AD-220709-REDFILLS SPIDER,1666975205DH1018,,200.000000,346,2022-07-12 10:38:28+00:00,2022-10-28 23:40:05+00:00,,,,,200.000000,0.000000,0E-10,2022-07-12,2022-08-22,1018,2,412.0,,,2.0,2,,1,22800.0,0.0
DYC-AU-220711-Marques Flooring,DYC-AU-220711-Marques Flooring,1666975205DH1021,,100.000000,234,2022-07-12 14:03:47+00:00,2022-10-28 23:40:05+00:00,,,,,100.000000,0.000000,0E-10,2022-07-12,2022-08-17,1021,75,88.0,,,,2,,1,22800.0,0.0
DYC-US-220603-James Campbell Insurance-584,DYC-US-220603-James Campbell Insurance-584,1666975205DH1022,,100.000000,234,2022-07-12 14:34:11+00:00,2022-10-28 23:40:05+00:00,,,,,100.000000,0.000000,0E-10,2022-07-12,2022-08-17,1022,73,96.0,,,,2,,1,22800.0,0.0
DYC-AU-220704-Ekim brewing,DYC-AU-220704-Ekim brewing,1666975205DH885,,120.000000,234,2022-07-13 13:18:54+00:00,2022-10-28 23:40:05+00:00,,,,,120.000000,0.000000,0E-10,2022-07-13,2022-08-03,885,75,85.0,,,,2,,1,22800.0,0.0
AD-220709-REDFILLS RS PRINT,AD-220709-REDFILLS RS PRINT,1666975205DH1023,,300.000000,346,2022-07-13 15:56:42+00:00,2022-10-28 23:40:06+00:00,,,,,300.000000,0.000000,0E-10,2022-07-13,2022-08-22,1023,2,412.0,,,2.0,2,,1,22800.0,0.0
AD-220709-REDFILLS RS PRINT 2,AD-220709-REDFILLS RS PRINT 2,1666975206DH1024,,300.000000,346,2022-07-13 15:57:02+00:00,2022-10-28 23:40:06+00:00,,,,,300.000000,0.000000,0E-10,2022-07-13,2022-08-22,1024,2,412.0,,,2.0,2,,1,22800.0,0.0
AD-220709-REDFILLS REVERSIBLE BUCKET,AD-220709-REDFILLS REVERSIBLE BUCKET,1666975206DH1025,,300.000000,346,2022-07-13 15:57:55+00:00,2022-10-28 23:40:06+00:00,,,,,300.000000,0.000000,0E-10,2022-07-13,2022-08-22,1025,2,418.0,,,2.0,2,,1,22800.0,0.0
DYC-CH1-220530-Swiss Red Cross Ball-Pockets,DYC-CH1-220530-Swiss Red Cross Ball-Pockets,1666975206DH1026,,600.000000,234,2022-07-13 16:17:43+00:00,2022-10-28 23:40:06+00:00,,,,,600.000000,0.000000,0E-10,2022-07-13,2022-08-15,1026,74,490.0,,,,2,,1,22800.0,0.0
DYC-US-220712-Wally Castro-596,DYC-US-220712-Wally Castro-596,1666975206DH1027,,100.000000,234,2022-07-14 09:20:10+00:00,2022-10-28 23:40:06+00:00,,,,,100.000000,0.000000,0E-10,2022-07-14,2022-08-17,1027,73,89.0,,,,2,,1,22800.0,0.0
DYC-US-220616-Paradise Landing-588-Opt01,DYC-US-220616-Paradise Landing-588-Opt01,1666975206DH1028,,126.000000,234,2022-07-14 09:39:32+00:00,2022-10-28 23:40:06+00:00,,,,,126.000000,0.000000,0E-10,2022-07-14,2022-08-12,1028,73,89.0,,,,2,,1,22800.0,0.0
DYC-US-220616-Paradise Landing-588-Opt02,DYC-US-220616-Paradise Landing-588-Opt02,1666975206DH1029,,126.000000,234,2022-07-14 09:40:25+00:00,2022-10-28 23:40:06+00:00,,,,,126.000000,0.000000,0E-10,2022-07-14,2022-08-12,1029,73,96.0,,,,2,,1,22800.0,0.0
DYC-AU-220713-Yaraka,DYC-AU-220713-Yaraka,1666975206DH1030,,103.000000,234,2022-07-14 14:28:02+00:00,2022-10-28 23:40:07+00:00,,,,,103.000000,0.000000,0E-10,2022-07-14,2022-08-19,1030,75,85.0,,,,2,,1,22800.0,0.0
DYC-CH1-220706-Hydra Island,DYC-CH1-220706-Hydra Island,1666975207DH982,"<p>Lưu &yacute;:</p>
<p>Size 58cm / 35pcs</p>
<p>Size 52cm / 15pcs ( quay k&eacute;t 04 đường )</p>",50.000000,234,2022-07-14 14:36:12+00:00,2022-10-28 23:40:07+00:00,,,,,50.000000,0.000000,0E-10,2022-07-14,2022-08-11,982,74,94.0,,,,2,,1,22800.0,0.0
HM-220713-EDAG,HM-220713-EDAG,1666975207DH1031,,500.000000,240,2022-07-14 14:41:59+00:00,2022-10-28 23:40:07+00:00,,,,,500.000000,0.000000,0E-10,2022-07-14,2022-08-30,1031,1,168.0,,,2.0,2,,1,22800.0,0.0
XA-299-TRUTTMAN,XA-299-TRUTTMAN,1666975207DH1033,,300.000000,240,2022-07-14 16:23:44+00:00,2022-10-28 23:40:07+00:00,,,,,300.000000,0.000000,0E-10,2022-07-14,2022-08-24,1033,10,130.0,,,2.0,2,,1,22800.0,0.0
Charter Hat-Lar-Sand-Black,SS23-CHARTER HAT- PO 38046,1666975207DH887,,9402.000000,232,2022-07-14 20:58:15+00:00,2022-10-28 23:40:07+00:00,,,,,9402.000000,0.000000,0E-10,2022-07-14,2022-09-30,887,70,475.0,,,3.0,2,,0,22800.0,0.0
Charter Hat-Med-Sand-Black,SS23-CHARTER HAT- PO 38046,1666975207DH886,,10002.000000,232,2022-07-14 20:59:30+00:00,2022-10-28 23:40:07+00:00,,,,,10002.000000,0.000000,0E-10,2022-07-14,2022-09-30,886,70,474.0,,,3.0,2,,0,22800.0,0.0
Charter Hat-Lar-Cream-Sand,SS23-CHARTER HAT- PO 38046,1666975207DH883,,6902.000000,232,2022-07-14 21:00:41+00:00,2022-10-28 23:40:07+00:00,,,,,6902.000000,0.000000,0E-10,2022-07-14,2022-09-30,883,70,473.0,,,3.0,2,,0,22800.0,0.0
Charter Hat-Med-Cream-Sand,SS23-CHARTER HAT- PO 38046,1666975207DH882,,7802.000000,232,2022-07-14 21:01:30+00:00,2022-10-28 23:40:07+00:00,,,,,7802.000000,0.000000,0E-10,2022-07-14,2022-09-30,882,70,472.0,,,3.0,2,,0,22800.0,0.0
Charter Escape Hat-Lar-Sand,SS23-CHARTER ESCAPE HAT- PO 38045,1666975207DH881,,1102.000000,232,2022-07-14 21:02:38+00:00,2022-11-04 15:52:29+00:00,,,,,1102.000000,0.000000,0E-10,2022-07-14,2022-09-30,881,70,466.0,,,3.0,2,,1,22800.0,0.0
